XYZ (16012 points)
476640.000 5413070.000 50.000
477270.000 5411880.000 50.000
467400.000 5412610.000 24.510
469600.000 5414650.000 20.000
467614.800 5414777.000 40.741
458354.520 5407431.100 24.591
456846.800 5407052.500 60.129
239600.792 5603623.870 362.096
239445.796 5604973.370 213.153
239533.015 5606242.900 14.339
238468.113 5606899.070 87.011
240914.058 5602913.290 332.986
240636.456 5601523.200 10.595
238948.534 5609472.500 40.031
238734.555 5610391.300 42.240
239331.228 5608300.360 10.021
239297.796 5607343.900 23.046
239383.517 5610968.500 10.000
239262.623 5611630.320 10.000
239713.000 5612342.000 10.000
240105.568 5613730.510 10.000
241007.499 5614526.680 10.000
240981.087 5615344.380 10.284
240123.767 5612819.540 10.000
241131.840 5616544.700 10.000
240326.179 5616795.630 10.000
242721.118 5617734.590 10.000
243223.093 5618160.560 10.000
243680.000 5618800.000 11.844
243502.353 5619560.740 10.097
243230.266 5620298.070 10.000
242397.872 5620762.630 10.000
243276.645 5624909.460 10.000
243497.762 5625536.880 10.000
244056.981 5628927.200 10.000
245054.613 5627778.090 10.000
244519.075 5627033.400 10.000
244824.000 5628221.000 10.000
248692.476 5629966.760 13.521
249439.467 5630072.860 56.184
249793.829 5630740.390 45.348
249941.371 5631506.680 10.102
248121.419 5629435.240 10.000
248151.858 5638198.740 21.114
248195.331 5638764.460 10.013
248393.258 5639419.920 10.000
248560.000 5637900.000 10.003
248370.000 5637220.000 14.201
248484.002 5640062.950 10.000
248627.939 5641674.660 10.002
249221.266 5642160.210 60.916
249808.282 5642702.230 51.701
250300.000 5643620.000 10.668
251347.323 5644874.160 10.022
250523.519 5647547.520 10.000
216373.544 5654029.870 10.000
215926.000 5654974.000 10.000
216936.000 5654595.000 10.000
472433.028 5114710.270 6.072
472073.386 5114201.110 9.614
470500.914 5111687.890 4.303
469683.642 5110674.100 10.015
511076.400 5318985.000 41.444
510311.340 5318616.500 5.981
511904.420 5319666.300 37.062
512831.150 5320359.500 5.411
517325.440 5327192.200 17.086
518385.120 5327002.800 18.711
516330.370 5327806.000 3.779
519571.260 5327220.300 24.316
520637.300 5327722.500 25.983
521279.480 5328459.600 14.299
522318.910 5328429.200 16.529
523260.160 5328195.000 13.420
524064.260 5328397.300 59.662
524331.510 5329396.100 104.037
524794.540 5330317.300 56.896
524248.880 5331297.500 76.955
525002.700 5332063.000 35.752
525026.110 5333055.000 38.861
525446.600 5334189.400 15.864
525915.280 5361500.000 29.618
526084.000 5361822.000 7.480
526308.000 5361361.000 3.541
524182.930 5373695.000 21.013
524732.000 5372582.000 5.081
524484.430 5374929.400 18.791
522961.870 5375445.200 35.682
522131.000 5376670.000 5.427
520702.010 5376451.800 5.000
519115.120 5377621.500 43.809
517644.320 5377781.900 78.703
507446.050 5391540.400 23.673
508450.000 5392780.000 5.000
506320.000 5392780.000 16.804
519576.390 5379512.600 5.000
520890.000 5383930.000 5.000
520744.490 5385276.300 36.391
519230.560 5386193.500 68.473
518002.580 5387245.800 23.396
518075.230 5389135.800 8.405
516192.750 5394650.500 15.448
516052.740 5397402.800 97.427
514797.700 5400008.800 101.811
513985.660 5402763.200 63.213
513312.640 5405567.900 7.604
510557.060 5406359.900 55.400
507644.620 5407236.700 172.763
517552.000 5393037.000 19.934
516642.180 5390964.100 12.248
505005.310 5408809.600 198.576
502462.750 5409209.300 215.905
500259.820 5409144.800 207.277
498375.660 5410697.400 195.605
496203.510 5412341.600 207.206
493929.760 5414056.700 139.839
491514.680 5412658.600 138.026
489051.600 5411266.600 159.272
486570.480 5409929.900 138.368
484060.830 5408671.500 6.296
479587.840 5412680.500 5.317
477256.230 5414575.000 19.689
465500.000 5414270.000 23.142
468380.000 5417080.000 20.000
465683.750 5416691.700 28.734
456811.550 5409554.600 20.000
458026.470 5409817.000 49.009
240577.037 5604337.580 183.784
240942.209 5605723.700 10.004
240311.904 5606732.810 10.000
240433.679 5606152.370 10.000
242244.464 5601830.310 277.254
242610.067 5603189.020 186.972
241743.298 5604294.350 134.314
242069.541 5600300.240 10.002
239863.607 5608823.240 10.003
239809.039 5609594.680 26.051
239590.104 5610251.370 10.000
240342.297 5607468.100 10.000
240411.035 5610866.050 10.000
240043.118 5611553.450 10.000
240922.040 5612002.990 10.000
242184.943 5614735.060 10.000
241621.050 5615677.930 10.000
241300.892 5612935.330 10.000
241949.007 5616334.240 10.000
243462.604 5617319.850 10.000
244099.146 5617669.070 10.000
244714.200 5618056.280 10.000
244480.000 5618930.000 10.000
244325.195 5619506.780 10.000
244410.795 5620245.740 10.000
244027.699 5620908.380 10.000
243201.617 5621009.140 10.000
244099.903 5625070.960 10.000
244401.743 5625947.320 10.000
244964.744 5628845.470 10.000
245476.000 5625950.000 15.758
246216.565 5627334.570 10.000
249029.596 5629314.960 10.000
249920.924 5629351.340 10.000
250399.596 5630212.720 41.913
250745.292 5630974.050 32.990
250872.137 5631592.700 28.926
251157.447 5632272.290 10.486
248946.361 5639642.570 10.000
248917.607 5638968.170 10.000
248904.780 5637564.800 10.000
249283.000 5637076.000 10.000
248870.000 5636380.000 10.001
249006.935 5640199.230 10.000
249179.852 5641425.100 10.000
249951.326 5641849.630 10.120
251107.793 5642028.030 10.000
252270.945 5646852.060 144.916
253180.586 5645320.780 10.043
251908.461 5648705.740 10.004
216473.000 5655647.000 10.000
215729.610 5655725.430 10.000
473031.248 5114155.740 6.620
472623.247 5113620.900 4.779
471068.213 5111124.830 3.705
470294.376 5110157.230 7.926
511278.090 5317788.400 38.347
511909.530 5318576.800 34.523
510321.230 5317622.000 5.105
512726.540 5319363.100 5.377
516407.840 5326279.800 18.983
517629.300 5325913.400 21.401
518783.390 5326099.800 23.111
515479.720 5326961.400 5.155
519675.950 5326323.700 2.431
520600.820 5326940.600 2.138
521714.360 5327436.000 2.000
522904.350 5327426.700 2.000
523902.250 5327117.000 46.471
524738.790 5327549.100 82.148
525178.170 5328422.600 92.893
525592.150 5329338.400 121.010
525869.070 5330281.700 72.095
525473.420 5331231.500 51.767
526196.390 5332287.900 30.128
526156.380 5333439.600 29.241
526660.000 5334540.000 10.772
526596.630 5361632.800 36.956
526698.000 5361914.000 7.534
526942.000 5361377.000 14.640
525220.590 5373930.200 13.600
525940.000 5373233.000 5.000
526095.000 5374905.000 5.809
525571.740 5376102.000 4.940
524178.060 5375987.500 34.477
523307.000 5376794.000 11.584
520502.430 5378108.500 5.000
522188.190 5384195.000 31.634
522170.000 5382890.000 5.000
522511.000 5385389.000 5.000
521014.390 5386834.700 46.805
519602.920 5388054.000 94.945
519874.120 5389987.100 84.172
518438.610 5391124.700 88.432
518093.600 5395615.600 96.149
518573.570 5397738.100 84.355
517301.790 5399972.100 73.023
516534.960 5402392.600 67.204
515999.940 5405028.200 55.200
515438.490 5407555.500 62.157
512464.490 5408197.200 31.510
509591.380 5409071.400 25.032
506833.550 5410249.300 118.676
520080.130 5392160.400 88.668
519506.840 5394149.800 90.856
503851.620 5411503.500 209.017
500943.310 5411374.300 214.488
498772.110 5413193.000 206.801
496460.950 5415005.100 157.475
493934.590 5417120.500 124.701
491602.420 5415506.700 126.237
489216.140 5414050.800 131.901
486773.800 5412937.700 172.364
484305.320 5411775.700 120.929
481773.960 5410619.800 5.221
482126.940 5413733.700 111.197
479918.720 5415661.900 131.622
477645.960 5417454.200 109.069
474871.730 5416402.600 5.655
462930.000 5416470.000 21.884
466406.990 5418875.300 20.000
463566.270 5418503.300 31.251
457353.070 5411787.300 183.983
455598.460 5411413.600 41.332
459099.690 5412033.000 20.000
242422.718 5605376.230 10.000
241333.733 5606055.960 10.000
241379.000 5606668.000 10.000
243524.150 5600868.980 253.411
243835.477 5602269.640 207.402
244084.538 5603591.370 10.000
243076.705 5604519.810 10.612
243653.201 5599380.390 10.000
241469.228 5609323.300 10.000
240775.948 5608029.170 10.000
240707.059 5609899.550 10.138
241655.359 5611275.650 10.000
241275.147 5610378.800 10.000
242165.888 5612429.670 10.000
242800.384 5615125.390 10.000
243128.820 5614523.160 10.000
242216.780 5615515.900 10.000
242218.466 5613725.090 10.000
242694.257 5615721.480 10.000
242785.417 5616220.240 10.000
244085.249 5616815.030 10.000
245000.987 5616909.720 10.000
245458.045 5617508.220 10.000
245482.642 5618465.580 10.000
245415.606 5619606.490 10.000
245307.117 5620520.650 10.000
245010.923 5621242.080 10.000
244397.930 5621595.110 10.070
243640.460 5621487.290 10.000
244761.000 5624856.000 10.189
245941.684 5624962.210 10.000
247049.337 5625342.130 11.436
247352.000 5626827.000 10.000
250787.873 5629645.200 10.000
251543.970 5630508.940 51.592
251709.204 5631561.700 167.283
252177.835 5632714.410 181.995
251166.180 5633114.580 17.383
250062.574 5632869.470 10.000
249434.992 5639407.280 10.000
249532.166 5639959.680 10.000
249397.452 5638629.180 10.000
248998.000 5638597.000 10.000
249489.273 5639070.420 10.000
249592.094 5636395.150 10.013
249959.494 5637014.100 10.005
249493.000 5635561.000 19.181
248468.230 5635120.860 10.000
249703.461 5640917.860 10.000
250405.625 5641472.950 10.000
254007.518 5646976.170 10.093
253433.656 5648325.300 60.136
253332.304 5649815.790 10.805
215799.000 5656685.000 10.000
215264.829 5656478.110 10.000
473561.677 5113528.300 9.149
473146.842 5113016.800 2.352
471054.337 5109921.710 6.640
471767.564 5110763.370 11.413
510846.260 5316861.800 28.220
511832.740 5316555.100 8.491
512346.050 5317403.700 6.626
512573.950 5318372.800 5.000
509864.660 5316747.900 6.257
515279.260 5325937.900 13.302
515800.960 5324837.500 2.012
516742.220 5325093.600 22.199
517512.110 5324556.100 23.652
518473.640 5324965.300 25.957
519427.840 5325236.700 2.000
520281.560 5326105.500 2.643
521262.230 5325912.800 2.000
523054.210 5326426.100 7.867
524129.830 5325854.300 82.828
524970.320 5326499.700 78.087
525672.810 5327350.100 112.795
526414.510 5328313.400 121.683
526794.290 5329615.800 64.332
526590.670 5331010.900 43.975
527358.560 5331896.500 47.683
527295.120 5333255.700 32.374
527780.000 5334360.000 6.665
527137.000 5361758.000 35.927
527088.000 5362125.000 -2.598
527461.000 5361487.000 17.634
527218.000 5361052.000 1.597
526354.000 5374169.400 13.249
526800.750 5373572.200 5.478
527210.000 5374998.000 -1.822
524610.610 5376924.900 50.209
525599.000 5377630.000 5.655
524246.770 5377976.300 43.572
523091.000 5378250.000 7.825
523315.220 5383020.300 25.409
523657.000 5384260.000 5.000
522854.030 5381645.300 12.990
522640.180 5387296.700 16.839
524020.000 5386380.000 5.000
521298.220 5388640.100 80.697
521656.060 5390457.600 83.139
520784.000 5395995.000 5.000
520695.040 5397987.600 5.000
519430.770 5399798.800 22.151
519186.720 5402309.500 29.481
518387.170 5404436.200 37.509
518586.470 5407036.900 31.595
517485.800 5409560.700 29.253
514370.260 5409978.700 59.787
511480.140 5410798.100 63.389
508806.110 5411841.500 70.654
506163.490 5413033.800 97.046
522343.630 5392074.900 67.732
521425.750 5393863.700 66.493
503842.990 5414176.300 123.300
501494.220 5413753.100 213.428
499368.450 5415643.100 190.006
497055.200 5417347.100 144.067
495425.990 5419425.300 126.030
492579.880 5420088.800 115.507
490851.170 5418378.400 120.013
489317.970 5416562.800 121.815
487052.710 5415886.200 128.518
484626.350 5414873.600 137.448
482521.860 5416832.900 147.903
480289.670 5418676.000 159.938
477982.580 5420397.900 155.390
475388.050 5419112.100 108.744
472367.410 5418062.000 26.087
460880.000 5418440.000 21.210
463680.000 5420560.000 21.991
461244.020 5420096.800 32.338
458375.990 5413916.200 20.000
456100.210 5413468.500 174.106
453538.300 5412811.100 20.001
243926.707 5605151.160 10.000
242342.000 5606411.000 10.000
242229.812 5605927.760 10.000
244685.596 5599938.720 225.264
245016.355 5601333.710 323.414
245375.976 5602975.550 10.006
245090.391 5598298.770 10.000
242248.131 5608769.880 10.000
241826.597 5607592.910 10.000
242511.556 5610331.440 10.000
242655.300 5611530.660 10.000
243449.861 5612379.020 10.000
243092.043 5613127.900 10.000
243576.317 5615339.390 10.000
243422.796 5613847.300 10.000
244241.036 5614460.980 10.225
243625.140 5616305.170 10.000
244437.986 5616209.670 10.142
245403.880 5615837.620 49.359
246210.128 5616629.530 10.000
246020.547 5617678.150 10.000
246046.320 5620464.480 10.000
245931.635 5621232.640 10.000
245744.500 5622168.250 10.000
244999.250 5622150.250 10.000
244252.002 5622236.720 10.000
243421.376 5622215.020 10.000
245674.297 5623975.630 10.000
244960.868 5623637.760 10.000
246570.432 5623913.760 10.000
247756.426 5624101.160 10.000
248354.210 5624795.080 10.000
248188.717 5626011.590 29.364
248223.381 5627167.890 10.000
251689.861 5629724.680 10.000
252652.135 5630074.360 118.147
252521.946 5631003.260 169.333
252574.682 5631900.750 126.957
253356.937 5632477.610 24.868
253119.577 5633491.660 138.066
251922.370 5633751.500 187.758
250601.412 5633878.530 61.639
249359.455 5634084.020 10.051
250298.986 5636185.060 36.120
250598.000 5636882.000 10.384
250023.781 5634783.230 76.654
250908.209 5635469.170 105.736
254732.772 5648110.710 25.290
255682.712 5647199.290 10.050
254922.031 5649567.830 212.261
254409.277 5651001.110 278.040
252897.459 5651663.180 10.027
215416.000 5657506.000 10.000
214814.031 5657239.240 10.000
474087.018 5112888.950 9.620
473681.088 5112422.080 3.147
471858.841 5109808.230 8.870
472561.056 5110833.110 2.027
510260.690 5316138.700 14.143
511046.970 5315951.600 10.184
509413.290 5315899.900 5.000
516366.440 5323770.300 9.017
517503.280 5323579.300 24.498
518440.380 5323766.200 26.463
519333.360 5324089.500 2.244
520527.340 5324908.000 3.079
521721.480 5324778.800 2.000
523155.080 5325224.300 2.631
524380.580 5324665.800 101.934
525325.830 5325339.400 81.063
526051.020 5326152.600 139.012
526549.310 5327080.300 171.408
527415.150 5327361.900 115.593
527571.550 5328510.900 59.340
527895.830 5329533.000 55.158
527641.660 5330625.000 43.532
528472.820 5331456.400 63.210
528221.920 5332611.000 34.442
528740.000 5333760.000 2.015
527696.000 5361830.000 19.001
527577.000 5362093.000 13.269
527592.000 5362467.000 4.535
527665.270 5361202.700 4.581
527881.070 5361568.100 21.361
527787.000 5360808.000 0.111
527343.640 5374331.800 14.873
528087.500 5374079.300 3.684
528307.980 5374831.900 15.399
528789.000 5375679.000 0.543
525094.230 5378729.000 74.066
526002.000 5378745.000 5.000
524237.000 5379457.000 5.000
524058.650 5381873.100 35.830
524744.950 5383069.800 46.272
525284.000 5384042.000 7.558
523390.000 5380670.000 6.900
524398.260 5387634.600 33.206
523070.410 5388938.900 55.979
525643.740 5386281.500 38.131
524737.000 5385300.000 5.000
523644.070 5390407.800 64.781
522613.980 5395365.700 5.703
521329.920 5399164.800 5.000
520924.190 5401008.200 13.990
521624.040 5402663.700 5.000
521210.000 5404910.000 5.000
521240.000 5407390.000 5.108
520816.840 5409725.300 6.357
518876.400 5411876.500 5.000
515994.110 5411783.800 40.314
513194.180 5412405.400 49.693
510666.380 5413551.900 49.632
508158.490 5414555.000 57.211
505410.580 5416047.000 77.527
524375.200 5391715.400 8.436
523495.040 5393544.700 5.000
502302.710 5416458.300 137.120
499845.230 5418067.400 132.468
498036.390 5419436.300 129.700
497438.260 5421361.900 98.730
494646.750 5421696.200 118.820
491940.830 5422782.700 125.019
489395.900 5421355.000 111.032
487874.360 5418795.400 120.942
485142.450 5418009.600 126.512
482953.820 5419924.800 134.102
480492.080 5421719.100 153.751
478128.790 5423432.400 179.640
475767.620 5422068.700 197.086
473583.270 5420754.000 174.323
471290.230 5421462.200 170.593
469652.850 5419348.500 30.021
458760.000 5420110.000 20.000
461490.000 5421550.000 28.847
459155.270 5421905.300 36.968
456833.690 5415845.600 26.331
